faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0141,INT005,Arabic,Paraphrased,ما هو وقت تسجيل الخروج المعتاد في Nile Pearl Hotel؟,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0142,INT005,Arabic,Paraphrased,ما هو الوقت المحدد لتسجيل الخروج في Nile Pearl Hotel؟,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0143,INT005,Arabic,Scenario,إذا كنت سأغادر Nile Pearl Hotel بعد انتهاء إقامتي، فما هو الوقت المعتاد لتسجيل الخروج؟,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0144,INT005,Arabic,Scenario,إذا كنت ترغب في مغادرة Nile Pearl Hotel اليوم، ما هو الوقت المعتاد لتسجيل الخروج؟,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0145,INT005,French,Direct,Quelle est l'heure habituelle de départ au Nile Pearl Hotel ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0146,INT005,French,Direct,À quelle heure les clients doivent-ils quitter le Nile Pearl Hotel ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0147,INT005,French,Direct,À quelle heure faut-il effectuer le départ du Nile Pearl Hotel ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0148,INT005,French,Paraphrased,Quelle est l'heure limite de départ pour l'hôtel Nile Pearl Hotel ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0149,INT005,French,Paraphrased,Jusqu'à quelle heure puis-je rester au Nile Pearl Hotel avant de partir ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0150,INT005,French,Paraphrased,Quel est le temps habituel pour effectuer le départ à l'hôtel Nile Pearl Hotel ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0151,INT005,French,Scenario,"Si je termine mon séjour au Nile Pearl Hotel aujourd'hui, à quelle heure dois-je effectuer mon départ ?",,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0152,INT005,French,Scenario,Je prévois de quitter le Nile Pearl Hotel demain matin pour prendre mon vol. À quelle heure dois-je libérer ma chambre ?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0153,INT005,Russian,Direct,Когда требуется выселение из отеля Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0154,INT005,Russian,Direct,Какова стандартная время выселения в отеле Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0155,INT005,Russian,Direct,Каков стандартный час выселения в отеле Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0156,INT005,Russian,Paraphrased,Каков правовой срок выселения из отеля Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0157,INT005,Russian,Paraphrased,Какое стандартное время выселения в отеле Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0158,INT005,Russian,Paraphrased,Какое стандартное время выезда у гостиницы Nile Pearl Hotel?,,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0159,INT005,Russian,Scenario,"Завтра у меня рейс утром, я планирую покинуть гостиницу Nile Pearl Hotel. В какое время обычно необходимо выселиться?",,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
FAQ0160,INT005,Russian,Scenario,"Гость пришел в отель Nile Pearl Hotel, планируя вылететь утром и хочет быть уверенным, в какое время он должен покинуть номер. Какое стандартное время выселения в отеле Nile Pearl Hotel?",,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,,Easy,Standard check-out time is 12:00 PM.
