faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0173,INT006,Arabic,Paraphrased,هل يمكنني الوصول إلى الفندق وتسجيل الوصول مبكرًا قبل الوقت المعتاد في Nile Pearl Hotel؟؟,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,نعم، يمكن الوصول إلى الفندق وتسجيل الوصول مبكرًا إذا كانت الغرف متاحة وتم الموافقة من قبل الفندق.
FAQ0174,INT006,Arabic,Paraphrased,هل يمكنني الاستفسار عن إمكانية تسجيل الوصول المبكر في Nile Pearl Hotel؟؟,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,نعم، يمكنكم الاستفسار عن تسجيل الوصول المبكر في Nile Pearl Hotel، حيث يعتمد ذلك على توفر الغرف وموافقة الفندق.
FAQ0175,INT006,Arabic,Scenario,إذا وصلت إلى Nile Pearl Hotel قبل موعد تسجيل الوصول المعتاد، هل يمكن للفندق ترتيب دخول الغرفة مبكرًا؟,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,نعم، يمكن للفندق ترتيب دخول الغرفة مبكرًا بناءً على توافر الغرف وموافقة الفندق.
FAQ0176,INT006,Arabic,Scenario,هل يمكنني الوصول إلى Nile Pearl Hotel قبل الوقت المعتاد وتحديدًا في الساعة العاشرة صباحاً وتسجيل الوصول مبكرًا؟؟,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,نعم، يمكن الوصول إلى Nile Pearl Hotel قبل الوقت المعتاد، ولكن يعتمد ذلك على توفر الغرف وموافقة الفندق.
FAQ0177,INT006,French,Direct,Le check-in anticipé est-il disponible au Nile Pearl Hotel ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,L'early check-in est possible au Nile Pearl Hotel si la disponibilité de la chambre le permet et avec l'approbation de l'hôtel.
FAQ0178,INT006,French,Direct,Peut-on faire une arrivée anticipée au Nile Pearl Hotel ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,L'arrivée anticipée au Nile Pearl Hotel dépend de la disponibilité des chambres et de l'approbation de l'hôtel.
FAQ0179,INT006,French,Direct,Nile Pearl Hotel autorise-t-il les clients à effectuer un enregistrement avant l'heure normale ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,L'enregistrement avant l'heure normale est soumis à la disponibilité des chambres et à l'approbation de l'hôtel.
FAQ0180,INT006,French,Paraphrased,Peut-on bénéficier d'une arrivée anticipée au Nile Pearl Hotel ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,L'arrivée anticipée au Nile Pearl Hotel est possible si la chambre est disponible et avec l'approbation de l'hôtel.
FAQ0181,INT006,French,Paraphrased,Est-il possible de demander un enregistrement anticipé au Nile Pearl Hotel ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Oui, il est possible de demander un enregistrement anticipé au Nile Pearl Hotel, mais cela dépend de la disponibilité des chambres et de l'approbation de l'hôtel."
FAQ0182,INT006,French,Paraphrased,Est-il possible d'obtenir l'autorisation pour un check-in anticipé au Nile Pearl Hotel ?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Oui, il est possible d'obtenir l'autorisation pour un check-in anticipé au Nile Pearl Hotel, sous réserve de la disponibilité des chambres et de l'approbation de l'hôtel."
FAQ0183,INT006,French,Scenario,"Si je dois arriver tôt à l'aube sans avoir réservé à l'avance, peut-on faire une arrivée anticipée au Nile Pearl Hotel ?",,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Madame ou Monsieur, l'arrivée anticipée au Nile Pearl Hotel dépend de la disponibilité des chambres et de l'approbation de l'hôtel."
FAQ0184,INT006,French,Scenario,"Si je dois arriver tôt en raison d'un vol matinal, est-il possible d'avoir une arrivée anticipée à l'Nile Pearl Hotel ?",,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Madame ou Monsieur, l'arrivée anticipée est possible si la disponibilité des chambres le permet et avec l'approbation de l'hôtel."
FAQ0185,INT006,Russian,Direct,Доступна ли ранняя регистрация заезда в Nile Pearl Hotel?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,Ранняя регистрация заезда в Nile Pearl Hotel возможна при наличии свободных номеров и с согласия отеля.
FAQ0186,INT006,Russian,Direct,Разрешает ли отель Nile Pearl Hotel ранний заезд?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,Ранний заезд в отель Nile Pearl Hotel возможен при наличии свободных номеров и с согласия отеля.
FAQ0187,INT006,Russian,Direct,Могу ли я заранее прибыть в Nile Pearl Hotel и провести регистрацию заезда до обычного времени?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Да, вы можете прибыть в Nile Pearl Hotel заранее и подать заявку на раннюю регистрацию заезда, но это зависит от доступности номера и утверждения отеля."
FAQ0188,INT006,Russian,Paraphrased,Могу ли я заранее приехать в Nile Pearl Hotel и забронировать номер до времени обычного заезда?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Да, вы можете приехать в Nile Pearl Hotel заранее и забронировать номер до времени обычного заезда, при условии наличия свободных номеров и согласия отеля."
FAQ0189,INT006,Russian,Paraphrased,Могу ли я прибыть и зарегистрироваться заезда заранее в Nile Pearl Hotel?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Да, вы можете прибыть и зарегистрироваться заезда заранее в Nile Pearl Hotel, но это зависит от доступности номера и утверждения отеля."
FAQ0190,INT006,Russian,Paraphrased,Могу ли я прибыть заранее и зарегистрироваться заезда в Nile Pearl Hotel до обычного времени заезда?,,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,Здравствуйте! Ранняя регистрация заезда в Nile Pearl Hotel возможна при наличии свободных номеров и с согласия отеля.
FAQ0191,INT006,Russian,Scenario,"Если я приеду раньше времени заезда, смогу ли я заранее зарегистрироваться заезда в Nile Pearl Hotel?",,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Если у вас будет возможность приехать раньше времени заезда, вы сможете заранее зарегистрироваться в Nile Pearl Hotel, при условии наличия свободных номеров и одобрения отеля."
FAQ0192,INT006,Russian,Scenario,"Если мой приезд в Nile Pearl Hotel запланирован на несколько часов раньше обычного времени заезда, можно ли оформить раннюю регистрацию?",,early_check_in,Early check-in is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,,Easy,"Да, вы можете попросить о ранней регистрации, но она зависит от доступности номера и утверждения отеля."
