faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0817,INT005,Arabic,Scenario,عندي موعد بعد مغادرة الفندق وعايز أنظم اليوم؛ إيه وقت تسجيل الخروج القياسي؟,Active,check_out_time,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.,Check-in / Check-out,check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.
FAQ0818,INT005,English,Direct,When are guests normally expected to leave their room?,Active,check_out_time,The standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0819,INT005,French,Paraphrased,À quelle heure les chambres doivent-elles normalement être libérées ?,Active,check_out_time,L'heure normale de départ est 12h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0820,INT005,Russian,Scenario,Я планирую день отъезда. К какому времени нужно завершить стандартный выезд?,Active,check_out_time,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0821,INT006,Arabic,Paraphrased,لو الغرفة متاحة والفندق وافق، هل أقدر أطلب استلامها قبل موعد تسجيل الوصول المعتاد؟,Active,early_check_in,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.,Check-in / Check-out,check_in_check_out.txt,0,Medium,نعم، يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.
FAQ0822,INT006,English,Scenario,I expect to reach the hotel well before the usual check-in time. Is there a way to request early check-in?,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Early check-in can be requested, subject to room availability and hotel approval."
FAQ0823,INT006,French,Direct,Peut-on soumettre une demande d'arrivée anticipée ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Une arrivée anticipée peut être demandée selon la disponibilité de la chambre et l'approbation de l'hôtel.
FAQ0824,INT006,Russian,Paraphrased,Можно ли заранее попросить о заселении до стандартного времени?,Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0825,INT007,Arabic,Direct,هل أقدر أطلب تأخير تسجيل المغادرة عن الموعد القياسي؟,Active,late_check_out,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,check_in_check_out.txt,0,Medium,نعم، يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0826,INT007,English,Scenario,My plans changed and I may need the room longer on departure day. Can I request late check-out?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Late check-out can be requested, subject to availability, and may incur an additional fee."
FAQ0827,INT007,French,Paraphrased,Un client peut-il demander à repousser son heure de départ ?,Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Oui. Un départ tardif peut être demandé selon la disponibilité, avec des frais supplémentaires possibles."
FAQ0828,INT007,Russian,Direct,Есть ли возможность запросить более позднее время выезда?,Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0829,INT008,Arabic,Scenario,قبل ما أروح الفندق بجهز أوراقي؛ هل لازم أقدّم هوية سارية وقت تسجيل الوصول؟,Active,identification_required,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Check-in / Check-out,identification_policy.txt,0,Medium,نعم، يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0830,INT008,English,Direct,Does completing hotel check-in require valid identification?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0831,INT008,French,Scenario,Je vérifie les documents nécessaires avant mon arrivée : faudra-t-il présenter une pièce d'identité valide au check-in ?,Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,identification_policy.txt,0,Medium,Oui. Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0832,INT008,Russian,Paraphrased,"Нужен ли действующий документ, удостоверяющий личность, при оформлении заезда?",Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,identification_policy.txt,0,Medium,"Да. При регистрации гости должны предъявить действительный документ, удостоверяющий личность."
