faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0779,INT003,French,Scenario,Mon arrivée pourrait être très tardive : pourrai-je quand même trouver la réception ouverte ?,Active,reception_availability,La réception de l'hôtel est ouverte 24h/24 et 7j/7.,Reception,hotel_information.txt,0,Easy,Oui. La réception de l'hôtel est ouverte 24h/24 et 7j/7.
FAQ0780,INT003,Russian,Paraphrased,Можно ли обратиться к стойке регистрации независимо от времени суток?,Active,reception_availability,Стойка регистрации отеля работает круглосуточно.,Reception,hotel_information.txt,0,Easy,Да. Стойка регистрации отеля работает круглосуточно.
FAQ0781,INT004,Arabic,Scenario,لو وصلت الفندق بعد الظهر، من الساعة كام يبدأ وقت تسجيل الوصول القياسي؟,Active,check_in_time,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0782,INT004,English,Direct,When does standard check-in start at the hotel?,Active,check_in_time,Standard check-in time is 3:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0783,INT004,French,Paraphrased,À quelle heure l'enregistrement standard des clients débute-t-il ?,Active,check_in_time,L'enregistrement normal commence à 15h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0784,INT004,Russian,Direct,Во сколько по правилам отеля начинается стандартный заезд?,Active,check_in_time,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ0785,INT005,Arabic,Scenario,بنسق ميعاد العربية يوم السفر؛ لازم أكون خلصت تسجيل المغادرة بحلول الساعة كام؟,Active,check_out_time,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.,Check-in / Check-out,check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.
FAQ0786,INT005,English,Paraphrased,What is the hotel's usual deadline for standard check-out?,Active,check_out_time,The standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0787,INT005,French,Direct,Quel horaire est prévu pour le check-out habituel ?,Active,check_out_time,L'heure normale de départ est 12h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0788,INT005,Russian,Scenario,Я планирую трансфер в день отъезда. К какому времени нужно обычно оформить выезд?,Active,check_out_time,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0789,INT006,Arabic,Paraphrased,هل ممكن أطلب استلام الغرفة قبل الساعة المعتادة لو فيه غرفة متاحة والفندق وافق؟,Active,early_check_in,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.,Check-in / Check-out,check_in_check_out.txt,0,Medium,نعم، يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.
FAQ0790,INT006,English,Scenario,My flight lands well before check-in. Can I ask the hotel for early access to the room?,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Early check-in can be requested, subject to room availability and hotel approval."
FAQ0791,INT006,French,Direct,Puis-je solliciter une arrivée anticipée avant l'heure habituelle d'enregistrement ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Une arrivée anticipée peut être demandée selon la disponibilité de la chambre et l'approbation de l'hôtel.
FAQ0792,INT006,Russian,Paraphrased,"Можно ли оформить запрос на заселение раньше стандартного времени, если номер доступен?",Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0793,INT007,Arabic,Direct,هل يُسمح بطلب تأخير موعد مغادرة الغرفة؟,Active,late_check_out,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,check_in_check_out.txt,0,Medium,نعم، يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0794,INT007,English,Scenario,I have a late flight. Can I request to keep the room beyond the standard check-out time?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Late check-out can be requested, subject to availability, and may incur an additional fee."
FAQ0795,INT007,French,Paraphrased,Peut-on solliciter un horaire de départ plus tardif que celui prévu habituellement ?,Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Oui. Un départ tardif peut être demandé selon la disponibilité, avec des frais supplémentaires possibles."
FAQ0796,INT007,Russian,Direct,Можно ли согласовать более позднее освобождение номера?,Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0797,INT008,Arabic,Paraphrased,هل وجود إثبات هوية ساري شرط لإكمال إجراءات تسجيل الوصول؟,Active,identification_required,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Check-in / Check-out,identification_policy.txt,0,Medium,نعم، يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0798,INT008,English,Direct,Is a valid identification document mandatory for completing check-in?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0799,INT008,French,Scenario,Je prépare mes documents de voyage : devrai-je présenter une pièce d'identité valide lors du check-in ?,Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,identification_policy.txt,0,Medium,Oui. Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0800,INT008,Russian,Scenario,Я готовлю документы к поездке. Нужно ли при заселении предъявить действительное удостоверение личности?,Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,identification_policy.txt,0,Medium,"Да. При регистрации гости должны предъявить действительный документ, удостоверяющий личность."
