faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0919,INT006,French,Direct,Une demande d'arrivée anticipée est-elle possible ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Une arrivée anticipée peut être demandée selon la disponibilité de la chambre et l'approbation de l'hôtel.
FAQ0920,INT006,Russian,Paraphrased,Можно ли попросить о раннем заезде при наличии свободной комнаты и согласии отеля?,Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0921,INT007,Arabic,Direct,هل يمكن طلب تمديد وقت المغادرة من الغرفة؟,Active,late_check_out,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,check_in_check_out.txt,0,Medium,نعم، يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0922,INT007,English,Scenario,My departure is late in the evening. Can I request to check out later than usual?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Late check-out can be requested, subject to availability, and may incur an additional fee."
FAQ0923,INT007,French,Paraphrased,Peut-on demander à quitter la chambre après l'heure de départ normale ?,Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Oui. Un départ tardif peut être demandé selon la disponibilité, avec des frais supplémentaires possibles."
FAQ0924,INT007,Russian,Direct,Можно ли запросить выезд позже обычного срока?,Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0925,INT008,Arabic,Scenario,قبل تسجيل الوصول، هل لازم أجهز وثيقة هوية سارية؟,Active,identification_required,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Check-in / Check-out,identification_policy.txt,0,Medium,نعم، يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0926,INT008,English,Direct,Is valid ID required at the time of hotel check-in?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0927,INT008,French,Scenario,Je prépare mon arrivée à l'hôtel : dois-je avoir une pièce d'identité valide pour m'enregistrer ?,Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,identification_policy.txt,0,Medium,Oui. Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0928,INT008,Russian,Paraphrased,Обязан ли гость предъявить действительное удостоверение личности при заселении?,Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,identification_policy.txt,0,Medium,"Да. При регистрации гости должны предъявить действительный документ, удостоверяющий личность."
