faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0523,INT003,French,Paraphrased,La réception reste-t-elle accessible pendant la nuit si j'ai besoin d'aide ?,Active,reception_availability,La réception de l'hôtel est ouverte 24h/24 et 7j/7.,Reception,hotel_information.txt,0,Easy,Oui. La réception de l'hôtel est ouverte 24h/24 et 7j/7.
FAQ0524,INT003,Russian,Direct,"Работает ли стойка регистрации в ночное время, если гостям нужна помощь?",Active,reception_availability,Стойка регистрации отеля работает круглосуточно.,Reception,hotel_information.txt,0,Easy,Да. Стойка регистрации отеля работает круглосуточно.
FAQ0525,INT004,Arabic,Direct,ما الوقت الذي يبدأ فيه تسجيل الوصول المعتاد في Nile Pearl Hotel؟,Active,check_in_time,Standard check-in time is 3:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,يبدأ تسجيل الوصول المعتاد الساعة 3:00 مساءً.
FAQ0526,INT004,English,Paraphrased,At what time does the normal check-in period begin at the hotel?,Active,check_in_time,Standard check-in time is 3:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0527,INT004,French,Scenario,J'arrive le jour de mon séjour : à partir de quelle heure puis-je normalement m'enregistrer ?,Active,check_in_time,L'heure normale d'enregistrement est 15h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'heure normale d'enregistrement est 15h00.
FAQ0528,INT004,Russian,Direct,Во сколько обычно начинается регистрация заезда в отеле?,Active,check_in_time,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартная регистрация заезда начинается в 15:00.
FAQ0529,INT005,Arabic,Scenario,في يوم المغادرة، بحلول أي ساعة يجب أن يكون تسجيل الخروج قد تم؟,Active,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12 ظهرًا.
FAQ0530,INT005,English,Paraphrased,By what time should guests normally complete check-out on departure day?,Active,check_out_time,The standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0531,INT005,French,Direct,À quelle heure faut-il normalement effectuer le départ de l'hôtel ?,Active,check_out_time,L'heure normale de départ est 12h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0532,INT005,Russian,Scenario,В какое время обычно нужно освободить номер в день выезда?,Active,check_out_time,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0533,INT006,Arabic,Scenario,سأصل إلى الفندق قبل الساعة المعتادة لتسجيل الوصول، هل يمكنني تسجيل الدخول مبكرًا؟,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرف وموافقة الفندق.
FAQ0534,INT006,English,Paraphrased,What happens if I need to access my room before the regular check-in time?,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Early check-in can be requested and is subject to room availability and hotel approval.
FAQ0535,INT006,French,Direct,Puis-je demander à accéder à ma chambre avant l'heure normale d'enregistrement ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Une arrivée anticipée peut être demandée, selon la disponibilité de la chambre et l'approbation de l'hôtel."
FAQ0536,INT006,Russian,Scenario,"Если я приеду раньше обычного времени заезда, можно ли получить ранний доступ к номеру?",Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0537,INT007,Arabic,Direct,هل يمكنني طلب البقاء في الغرفة بعد وقت تسجيل المغادرة المعتاد؟,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0538,INT007,English,Scenario,I need to stay in my room longer on departure day. Can late check-out be requested?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ0539,INT007,French,Paraphrased,Puis-je conserver ma chambre plus longtemps le jour de mon départ ?,Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Un départ tardif peut être demandé, selon la disponibilité, et des frais supplémentaires peuvent s'appliquer."
FAQ0540,INT007,Russian,Scenario,"Если мне нужно остаться в номере дольше обычного в день выезда, можно ли запросить поздний выезд?",Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0541,INT008,Arabic,Direct,ما الذي يجب على الضيف تقديمه من أجل تسجيل الوصول؟,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0542,INT008,English,Paraphrased,Do guests need to present valid identification when checking in?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0543,INT008,French,Scenario,"Lors de mon arrivée, dois-je présenter une pièce d'identité valide pour effectuer l'enregistrement ?",Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0544,INT008,Russian,Direct,"Нужно ли предъявлять действительный документ, удостоверяющий личность, при регистрации?",Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. При регистрации необходимо предъявить действительный документ, удостоверяющий личность."
