faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0363,INT003,French,Paraphrased,La réception reste-t-elle accessible aux clients pendant toute la nuit ?,generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 05,0,Easy,Hotel reception operates 24/7. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0364,INT003,Russian,Paraphrased,Остаётся ли стойка регистрации доступной для гостей в течение всей ночи?,generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 05,0,Easy,Hotel reception operates 24/7. Эта информация относится к Nile Pearl Hotel.
FAQ0365,INT004,Arabic,Scenario,إذا وصلت إلى الفندق في فترة ما بعد الظهر، من أي ساعة يمكنني بدء تسجيل الوصول؟,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,الوقت المحدد لتسجيل الوصول في Nile Pearl Hotel هو الساعة 3:00 مساءً.
FAQ0366,INT004,English,Scenario,"If I arrive at the hotel in the afternoon, from what time can I start checking in?",generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Standard check-in time at Nile Pearl Hotel is 3:00 PM.
FAQ0367,INT004,French,Scenario,"Si j'arrive à l'hôtel dans l'après-midi, à partir de quelle heure puis-je commencer mon enregistrement ?",generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Le début de l'arrivée au Nile Pearl Hotel se fait à 15h.
FAQ0368,INT004,Russian,Scenario,"Если я приеду в отель днём, с какого времени я смогу начать заселение?",generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Заселение в Nile Pearl Hotel можно начать с 15:00.
FAQ0369,INT005,Arabic,Direct,متى يجب أن تكون الغرفة خالية في يوم المغادرة؟,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Standard check-out time is 12:00 PM. تنطبق هذه المعلومات على Nile Pearl Hotel.
FAQ0370,INT005,English,Direct,What time does the room need to be vacated on the day of departure?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Standard check-out time is 12:00 PM. This information applies to Nile Pearl Hotel.
FAQ0371,INT005,French,Direct,À quelle heure les clients doivent-ils rendre leur chambre le jour du départ ?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Standard check-out time is 12:00 PM. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0372,INT005,Russian,Direct,К какому времени номер должен быть освобождён в день выезда?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 05,0,Easy,Standard check-out time is 12:00 PM. Эта информация относится к Nile Pearl Hotel.
FAQ0373,INT006,Arabic,Scenario,هل يمكنني الحصول على الغرفة قبل بداية وقت تسجيل الوصول الرسمي؟,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 05,0,Easy,نعم، يمكن تسجيل الوصول المبكر في Nile Pearl Hotel بناءً على توفر الغرف وموافقة الفندق.
FAQ0374,INT006,English,Scenario,"If I arrive before check-in time, can I ask to access the room early?",generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 05,0,Easy,Early check-in at Nile Pearl Hotel is subject to room availability and hotel approval.
FAQ0375,INT006,French,Scenario,"Si j'arrive avant l'heure d'enregistrement, puis-je demander à accéder à ma chambre plus tôt ?",generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 05,0,Easy,L'early check-in est possible au Nile Pearl Hotel si la disponibilité de la chambre le permet et avec l'approbation de l'hôtel.
FAQ0376,INT006,Russian,Scenario,"Если я приеду раньше времени заезда, могу ли я попросить заселиться в номер раньше?",generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 05,0,Easy,Ранняя регистрация заезда в Nile Pearl Hotel возможна при наличии свободных номеров и с согласия отеля.
FAQ0377,INT007,Arabic,Direct,هل يمكن تمديد إقامتي في الغرفة إلى ما بعد وقت المغادرة؟,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 05,0,Easy,نعم، يمكن الحصول على تسجيل خروج متأخر في Nile Pearl Hotel إذا كانت المتوفرية موجودة، ولكن قد يترتب على ذلك مصاريف إضافية.
FAQ0378,INT007,English,Direct,Can I extend my room stay beyond the normal departure time?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 05,0,Easy,"Certainly, late check-out can be arranged at Nile Pearl Hotel if room availability permits. Please note that an additional fee may apply."
FAQ0379,INT007,French,Direct,Puis-je prolonger mon séjour dans la chambre au-delà de l'heure normale de départ ?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 05,0,Easy,"Oui, vous pouvez demander un départ tardif au Nile Pearl Hotel, mais cela dépend de la disponibilité et peut engendrer une frais supplémentaire."
FAQ0380,INT007,Russian,Direct,Предусмотрено ли продление времени проживания в номере после установленного выезда?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 05,0,Easy,Здравствуйте! Поздний выезд из Nile Pearl Hotel возможен при наличии свободных номеров и может быть subject to an additional fee.
FAQ0381,INT008,Arabic,Paraphrased,ما الذي يجب أن أحمله لإثبات هويتي عند الوصول للفندق؟,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 05,0,Easy,نعم، يجب على الضيوف تقديم وثائق إثبات هوية سارية عند تسجيل الوصول في Nile Pearl Hotel.
FAQ0382,INT008,English,Paraphrased,What should I bring to prove my identity when I arrive at the hotel?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 05,0,Easy,Yes. Guests are required to provide valid identification documents during check-in at Nile Pearl Hotel.
FAQ0383,INT008,French,Paraphrased,Quel document dois-je avoir avec moi pour prouver mon identité à mon arrivée à l'hôtel ?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 05,0,Easy,Oui. Les clients doivent fournir une pièce d'identité valide lors de l'enregistrement au Nile Pearl Hotel.
FAQ0384,INT008,Russian,Paraphrased,"Какой документ нужно иметь при себе, чтобы подтвердить личность при прибытии в отель?",generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 05,0,Easy,"Да. Гости должны предоставить действительный документ, удостоверяющий личность, при регистрации заезда в Nile Pearl Hotel."
