faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0588,INT003,Russian,Scenario,"Если мне понадобится помощь ночью, будет ли стойка регистрации доступна?",Active,reception_availability,Стойка регистрации отеля работает круглосуточно.,Reception,hotel_information.txt,0,Easy,Да. Стойка регистрации отеля работает круглосуточно.
FAQ0589,INT004,Arabic,Paraphrased,ما هو وقت بدء تسجيل الوصول المعتاد في الفندق؟,Active,check_in_time,Standard check-in time is 3:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,يبدأ تسجيل الوصول المعتاد الساعة 3:00 مساءً.
FAQ0590,INT004,English,Scenario,My arrival is planned for the afternoon. What time does normal check-in begin?,Active,check_in_time,Standard check-in time is 3:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Standard check-in begins at 3:00 PM.
FAQ0591,INT004,French,Direct,À partir de quelle heure puis-je effectuer l'enregistrement normal ?,Active,check_in_time,L'enregistrement normal commence à 15h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0592,INT004,Russian,Scenario,Во сколько можно пройти обычную регистрацию заезда?,Active,check_in_time,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ0593,INT005,Arabic,Direct,متى يجب عادةً تسجيل المغادرة من الغرفة؟,Active,check_out_time,Standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,يكون تسجيل المغادرة المعتاد الساعة 12 ظهرًا.
FAQ0594,INT005,English,Paraphrased,What is the usual time by which guests should check out?,Active,check_out_time,The standard check-out time is 12:00 PM.,Check-in / Check-out,check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0595,INT005,French,Scenario,Je prépare mon départ : quelle est l'heure normale de sortie ?,Active,check_out_time,L'heure normale de départ est 12h00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0596,INT005,Russian,Direct,Какое обычное время установлено для выезда из отеля?,Active,check_out_time,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0597,INT006,Arabic,Scenario,إذا وصلت مبكرًا، هل يمكنني طلب تسجيل الدخول قبل الموعد المعتاد؟,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرف وموافقة الفندق.
FAQ0598,INT006,English,Direct,Is it possible to request early check-in before the standard time?,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Early check-in can be requested, subject to room availability and hotel approval."
FAQ0599,INT006,French,Paraphrased,Peut-on demander à arriver avant l'heure habituelle d'enregistrement ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Une arrivée anticipée peut être demandée selon la disponibilité de la chambre et l'approbation de l'hôtel.
FAQ0600,INT006,Russian,Scenario,"Можно ли заранее попросить ранний заезд, если я прибуду раньше?",Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0601,INT007,Arabic,Paraphrased,هل أستطيع طلب المغادرة في وقت متأخر عن الموعد المعتاد؟,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0602,INT007,English,Direct,Can guests request a later check-out than the normal departure time?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Late check-out can be requested, subject to availability, and may incur an additional fee."
FAQ0603,INT007,French,Scenario,"Si je souhaite partir plus tard, puis-je demander un départ tardif ?",Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Oui. Un départ tardif peut être demandé selon la disponibilité, avec des frais supplémentaires possibles."
FAQ0604,INT007,Russian,Paraphrased,Можно ли попросить выехать из номера позже обычного времени?,Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0605,INT008,Arabic,Scenario,عند الوصول إلى الفندق، هل يجب علي تقديم إثبات هوية ساري المفعول؟,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,نعم، يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0606,INT008,English,Paraphrased,Do guests have to show valid identification when they check in?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0607,INT008,French,Direct,Dois-je présenter une pièce d'identité valide lors de mon enregistrement ?,Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,identification_policy.txt,0,Medium,Oui. Vous devez présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0608,INT008,Russian,Scenario,"Требуется ли гостям предъявить действительный документ, удостоверяющий личность, при регистрации?",Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,identification_policy.txt,0,Medium,"Да. При регистрации гости должны предъявить действительный документ, удостоверяющий личность."
