faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0757,INT006,English,Direct,Can I check in early?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,early_check_in,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,Early check-in is subject to room availability and hotel approval.
FAQ0758,INT006,Arabic,Direct,هل يمكنني تسجيل الوصول مبكرًا؟,generated,early_check_in,تسجيل الوصول المبكر يخضع لتوافر الغرفة وموافقة الفندق.,early_check_in,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,تسجيل الوصول المبكر يخضع لتوافر الغرفة وموافقة الفندق.
FAQ0759,INT006,French,Paraphrased,Puis-je m'enregistrer plus tôt ?,generated,early_check_in,L'enregistrement anticipé dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,early_check_in,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,L'enregistrement anticipé dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.
FAQ0760,INT006,Russian,Scenario,Можно ли заселиться раньше?,generated,early_check_in,Ранний заезд зависит от наличия свободного номера и одобрения отеля.,early_check_in,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,Ранний заезд зависит от наличия свободного номера и одобрения отеля.
FAQ0761,INT007,English,Direct,Can I check out late?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,late_check_out,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,Late check-out is subject to availability and may incur an additional fee.
FAQ0762,INT007,Arabic,Direct,هل يمكنني تسجيل المغادرة متأخرًا؟,generated,late_check_out,تسجيل المغادرة المتأخر يخضع للتوافر وقد تترتب عليه رسوم إضافية.,late_check_out,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,تسجيل المغادرة المتأخر يخضع للتوافر وقد تترتب عليه رسوم إضافية.
FAQ0763,INT007,French,Paraphrased,Puis-je effectuer un départ tardif ?,generated,late_check_out,Le départ tardif dépend des disponibilités et peut entraîner des frais supplémentaires.,late_check_out,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,Le départ tardif dépend des disponibilités et peut entraîner des frais supplémentaires.
FAQ0764,INT007,Russian,Scenario,Можно ли оформить поздний выезд?,generated,late_check_out,Поздний выезд зависит от наличия мест и может потребовать дополнительной платы.,late_check_out,02_Hotel_Knowledge/Policies/check_in_check_out.txt,0,Easy,Поздний выезд зависит от наличия мест и может потребовать дополнительной платы.
FAQ0765,INT008,English,Direct,Do I need valid identification during check-in?,generated,identification_required,Yes. Guests are required to provide valid identification documents during check-in.,identification_required,02_Hotel_Knowledge/Policies/identification_policy.txt,0,Easy,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0766,INT008,Arabic,Direct,هل أحتاج إلى إثبات هوية ساري عند تسجيل الوصول؟,generated,identification_required,نعم. يجب على النزلاء تقديم وثائق هوية سارية أثناء تسجيل الوصول.,identification_required,02_Hotel_Knowledge/Policies/identification_policy.txt,0,Easy,نعم. يجب على النزلاء تقديم وثائق هوية سارية أثناء تسجيل الوصول.
FAQ0767,INT008,French,Paraphrased,Dois-je présenter une pièce d'identité valide lors de l'enregistrement ?,generated,identification_required,Oui. Les clients doivent présenter des documents d'identité valides lors de l'enregistrement.,identification_required,02_Hotel_Knowledge/Policies/identification_policy.txt,0,Easy,Oui. Les clients doivent présenter des documents d'identité valides lors de l'enregistrement.
FAQ0768,INT008,Russian,Scenario,Нужно ли предъявлять действительное удостоверение личности при регистрации заезда?,generated,identification_required,"Да. Гости должны предоставить действительные документы, удостоверяющие личность, при регистрации заезда.",identification_required,02_Hotel_Knowledge/Policies/identification_policy.txt,0,Easy,"Да. Гости должны предоставить действительные документы, удостоверяющие личность, при регистрации заезда."
