faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0427,INT003,French,Scenario,"Si j'arrive très tard à l'hôtel, y aura-t-il encore un réceptionniste disponible ?",generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 07,0,Easy,Hotel reception operates 24/7. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0428,INT003,Russian,Scenario,"Если я приеду в отель очень поздно, будет ли сотрудник стойки регистрации на месте?",generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 07,0,Easy,Hotel reception operates 24/7. Эта информация относится к Nile Pearl Hotel.
FAQ0429,INT004,Arabic,Direct,متى يبدأ تسجيل الوصول للضيوف في الفندق؟,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,الوقت المحدد لتسجيل الوصول في Nile Pearl Hotel هو الساعة 3:00 مساءً.
FAQ0430,INT004,English,Direct,When does guest check-in begin at the hotel?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Standard check-in time at Nile Pearl Hotel is 3:00 PM.
FAQ0431,INT004,French,Direct,Quand commence l'enregistrement des clients à l'hôtel ?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Le début de l'arrivée au Nile Pearl Hotel se fait à 15h.
FAQ0432,INT004,Russian,Direct,Когда начинается регистрация гостей в отеле?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Заселение в Nile Pearl Hotel можно начать с 15:00.
FAQ0433,INT005,Arabic,Paraphrased,ما الموعد المعتاد الذي يجب فيه إنهاء المغادرة من الغرفة؟,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Standard check-out time is 12:00 PM. تنطبق هذه المعلومات على Nile Pearl Hotel.
FAQ0434,INT005,English,Paraphrased,By what time are guests expected to vacate their room?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Standard check-out time is 12:00 PM. This information applies to Nile Pearl Hotel.
FAQ0435,INT005,French,Paraphrased,Quelle est l'heure habituelle limite pour quitter la chambre ?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Standard check-out time is 12:00 PM. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0436,INT005,Russian,Paraphrased,Какое обычное время является крайним для освобождения номера?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 07,0,Easy,Standard check-out time is 12:00 PM. Эта информация относится к Nile Pearl Hotel.
FAQ0437,INT006,Arabic,Direct,هل أستطيع طلب تسجيل الوصول المبكر قبل الموعد الرسمي؟,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 07,0,Easy,نعم، يمكن تسجيل الوصول المبكر في Nile Pearl Hotel بناءً على توفر الغرف وموافقة الفندق.
FAQ0438,INT006,English,Direct,Can I request early check-in before the official time?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 07,0,Easy,Early check-in at Nile Pearl Hotel is subject to room availability and hotel approval.
FAQ0439,INT006,French,Direct,L'arrivée anticipée est-elle disponible sur demande au Nile Pearl Hotel ?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 07,0,Easy,L'early check-in est possible au Nile Pearl Hotel si la disponibilité de la chambre le permet et avec l'approbation de l'hôtel.
FAQ0440,INT006,Russian,Direct,Могу ли я запросить раннюю регистрацию до официального времени заезда?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 07,0,Easy,Ранняя регистрация заезда в Nile Pearl Hotel возможна при наличии свободных номеров и с согласия отеля.
FAQ0441,INT007,Arabic,Paraphrased,هل يمكنني تأخير وقت مغادرة الغرفة عن الموعد المعتاد؟,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 07,0,Easy,نعم، يمكن الحصول على تسجيل خروج متأخر في Nile Pearl Hotel إذا كانت المتوفرية موجودة، ولكن قد يترتب على ذلك مصاريف إضافية.
FAQ0442,INT007,English,Paraphrased,Can I move my room departure time later than usual?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 07,0,Easy,"Certainly, late check-out can be arranged at Nile Pearl Hotel if room availability permits. Please note that an additional fee may apply."
FAQ0443,INT007,French,Paraphrased,Puis-je repousser l'heure de départ de ma chambre au-delà de l'horaire habituel ?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 07,0,Easy,"Oui, vous pouvez demander un départ tardif au Nile Pearl Hotel, mais cela dépend de la disponibilité et peut engendrer une frais supplémentaire."
FAQ0444,INT007,Russian,Paraphrased,Можно ли перенести время выезда из номера на более поздний срок?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 07,0,Easy,Здравствуйте! Поздний выезд из Nile Pearl Hotel возможен при наличии свободных номеров и может быть subject to an additional fee.
FAQ0445,INT008,Arabic,Scenario,عند وصولي للفندق لإتمام الإقامة، ما إثبات الهوية الذي ينبغي أن يكون معي؟,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 07,0,Easy,نعم، يجب على الضيوف تقديم وثائق إثبات هوية سارية عند تسجيل الوصول في Nile Pearl Hotel.
FAQ0446,INT008,English,Scenario,"When I arrive at the hotel to check in, what proof of identity should I have with me?",generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 07,0,Easy,Yes. Guests are required to provide valid identification documents during check-in at Nile Pearl Hotel.
FAQ0447,INT008,French,Scenario,Quel document d'identité faut-il avoir avec soi lors de l'arrivée à l'hôtel ?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 07,0,Easy,Oui. Les clients doivent fournir une pièce d'identité valide lors de l'enregistrement au Nile Pearl Hotel.
FAQ0448,INT008,Russian,Scenario,"Когда я приеду в отель для заселения, какой документ, удостоверяющий личность, должен быть у меня с собой?",generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 07,0,Easy,"Да. Гости должны предоставить действительный документ, удостоверяющий личность, при регистрации заезда в Nile Pearl Hotel."
