faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0629,INT006,Arabic,Paraphrased,هل يمكنني طلب دخول الغرفة قبل موعد تسجيل الوصول المعتاد؟,Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرف وموافقة الفندق.
FAQ0630,INT006,English,Scenario,"If my arrival is earlier than usual, may I ask for early check-in?",Active,early_check_in,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Early check-in can be requested, subject to room availability and hotel approval."
FAQ0631,INT006,French,Direct,L'arrivée anticipée peut-elle être demandée avant l'heure normale d'enregistrement ?,Active,early_check_in,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,check_in_check_out.txt,0,Medium,Oui. Une arrivée anticipée peut être demandée selon la disponibilité de la chambre et l'approbation de l'hôtel.
FAQ0632,INT006,Russian,Paraphrased,Можно ли обратиться в отель с просьбой о более раннем заезде?,Active,early_check_in,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0633,INT007,Arabic,Direct,هل يمكن طلب تسجيل المغادرة بعد الوقت المحدد عادةً؟,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0634,INT007,English,Scenario,I may need a little more time in the room. Can I request a late check-out?,Active,late_check_out,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,check_in_check_out.txt,0,Medium,"Yes. Late check-out can be requested, subject to availability, and may incur an additional fee."
FAQ0635,INT007,French,Paraphrased,Peut-on solliciter un départ après l'heure habituelle de sortie ?,Active,late_check_out,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Oui. Un départ tardif peut être demandé selon la disponibilité, avec des frais supplémentaires possibles."
FAQ0636,INT007,Russian,Direct,Можно ли оформить выезд позже стандартного времени?,Active,late_check_out,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,check_in_check_out.txt,0,Medium,"Да. Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0637,INT008,Arabic,Paraphrased,هل يتعين على الضيف تقديم وثيقة هوية سارية أثناء تسجيل الوصول؟,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,نعم، يجب على الضيوف تقديم وثائق هوية سارية أثناء تسجيل الوصول.
FAQ0638,INT008,English,Direct,Is valid identification required from guests at check-in?,Active,identification_required,Guests are required to provide valid identification documents during check-in.,Check-in / Check-out,identification_policy.txt,0,Medium,Yes. Guests are required to provide valid identification documents during check-in.
FAQ0639,INT008,French,Scenario,"Lors de mon arrivée, dois-je fournir un document d'identité valide pour m'enregistrer ?",Active,identification_required,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Check-in / Check-out,identification_policy.txt,0,Medium,Oui. Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0640,INT008,Russian,Scenario,"Нужно ли предоставить действующий документ, удостоверяющий личность, во время заезда?",Active,identification_required,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Check-in / Check-out,identification_policy.txt,0,Medium,"Да. При регистрации гости должны предъявить действительный документ, удостоверяющий личность."
