faq_id,intent_id,language,question_type,question,status,intent_name,ground_truth,category,source,attempts,difficulty,answer
FAQ0331,INT003,French,Scenario,"Si j'ai besoin d'aide à l'hôtel tard dans la nuit, un membre de la réception sera-t-il disponible ?",generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 04,0,Easy,Hotel reception operates 24/7. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0332,INT003,Russian,Scenario,"Если мне понадобится помощь в отеле поздно ночью, будет ли сотрудник стойки регистрации на месте?",generated,reception_availability,Hotel reception operates 24/7.,Hotel FAQ,Generated Batch 04,0,Easy,Hotel reception operates 24/7. Эта информация относится к Nile Pearl Hotel.
FAQ0333,INT004,Arabic,Direct,في أي ساعة يمكن للنزلاء بدء إجراءات الوصول إلى Nile Pearl Hotel؟,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,الوقت المحدد لتسجيل الوصول في Nile Pearl Hotel هو الساعة 3:00 مساءً.
FAQ0334,INT004,English,Direct,What time are guests first permitted to check in at Nile Pearl Hotel?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Standard check-in time at Nile Pearl Hotel is 3:00 PM.
FAQ0335,INT004,French,Direct,À quelle heure commence normalement l'enregistrement au Nile Pearl Hotel ?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Le début de l'arrivée au Nile Pearl Hotel se fait à 15h.
FAQ0336,INT004,Russian,Direct,С какого часа гостям разрешается заселение в Nile Pearl Hotel?,generated,check_in_time,Standard check-in time is 3:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Заселение в Nile Pearl Hotel можно начать с 15:00.
FAQ0337,INT005,Arabic,Paraphrased,ما آخر وقت معتاد لمغادرة الغرفة في Nile Pearl Hotel؟,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Standard check-out time is 12:00 PM. تنطبق هذه المعلومات على Nile Pearl Hotel.
FAQ0338,INT005,English,Paraphrased,By what time should I have completed my departure from Nile Pearl Hotel?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Standard check-out time is 12:00 PM. This information applies to Nile Pearl Hotel.
FAQ0339,INT005,French,Paraphrased,Quelle est l'heure habituelle limite pour libérer la chambre au Nile Pearl Hotel ?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Standard check-out time is 12:00 PM. Ces informations s'appliquent à Nile Pearl Hotel.
FAQ0340,INT005,Russian,Paraphrased,До какого времени обычно нужно освободить номер в Nile Pearl Hotel?,generated,check_out_time,Standard check-out time is 12:00 PM.,Hotel FAQ,Generated Batch 04,0,Easy,Standard check-out time is 12:00 PM. Эта информация относится к Nile Pearl Hotel.
FAQ0341,INT006,Arabic,Direct,هل أستطيع تقديم طلب لتسجيل الوصول قبل الموعد المعتاد؟,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 04,0,Easy,نعم، يمكن تسجيل الوصول المبكر في Nile Pearl Hotel بناءً على توفر الغرف وموافقة الفندق.
FAQ0342,INT006,English,Direct,Can I submit a request for check-in before the standard time?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 04,0,Easy,Early check-in at Nile Pearl Hotel is subject to room availability and hotel approval.
FAQ0343,INT006,French,Direct,Puis-je demander un enregistrement avant l'heure habituelle ?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 04,0,Easy,L'early check-in est possible au Nile Pearl Hotel si la disponibilité de la chambre le permet et avec l'approbation de l'hôtel.
FAQ0344,INT006,Russian,Direct,Можно ли подать запрос на заселение раньше обычного времени?,generated,early_check_in,Early check-in is subject to room availability and hotel approval.,Hotel FAQ,Generated Batch 04,0,Easy,Ранняя регистрация заезда в Nile Pearl Hotel возможна при наличии свободных номеров и с согласия отеля.
FAQ0345,INT007,Arabic,Paraphrased,هل توجد إمكانية للبقاء في الغرفة بعد موعد تسجيل المغادرة المعتاد؟,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 04,0,Easy,نعم، يمكن الحصول على تسجيل خروج متأخر في Nile Pearl Hotel إذا كانت المتوفرية موجودة، ولكن قد يترتب على ذلك مصاريف إضافية.
FAQ0346,INT007,English,Paraphrased,Is it possible to remain in the room after the usual check-out time?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 04,0,Easy,"Certainly, late check-out can be arranged at Nile Pearl Hotel if room availability permits. Please note that an additional fee may apply."
FAQ0347,INT007,French,Paraphrased,Est-il possible de rester dans la chambre après l'heure habituelle de départ ?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 04,0,Easy,"Oui, vous pouvez demander un départ tardif au Nile Pearl Hotel, mais cela dépend de la disponibilité et peut engendrer une frais supplémentaire."
FAQ0348,INT007,Russian,Paraphrased,Можно ли остаться в номере после обычного времени выезда?,generated,late_check_out,Late check-out is subject to availability and may incur an additional fee.,Hotel FAQ,Generated Batch 04,0,Easy,Здравствуйте! Поздний выезд из Nile Pearl Hotel возможен при наличии свободных номеров и может быть subject to an additional fee.
FAQ0349,INT008,Arabic,Direct,هل يتعين علي إبراز بطاقة أو وثيقة هوية عند تسجيل الوصول؟,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 04,0,Easy,نعم، يجب على الضيوف تقديم وثائق إثبات هوية سارية عند تسجيل الوصول في Nile Pearl Hotel.
FAQ0350,INT008,English,Direct,Do I need to show an identification document when checking in?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 04,0,Easy,Yes. Guests are required to provide valid identification documents during check-in at Nile Pearl Hotel.
FAQ0351,INT008,French,Direct,Dois-je présenter une pièce d'identité lors de l'enregistrement ?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 04,0,Easy,Oui. Les clients doivent fournir une pièce d'identité valide lors de l'enregistrement au Nile Pearl Hotel.
FAQ0352,INT008,Russian,Direct,Нужно ли предъявлять удостоверение личности при регистрации заезда?,generated,identification_required,Guests are required to provide valid identification documents during check-in.,Hotel FAQ,Generated Batch 04,0,Easy,"Да. Гости должны предоставить действительный документ, удостоверяющий личность, при регистрации заезда в Nile Pearl Hotel."
